"business_id","stars","averageworkingtime","totalworkingtime","days"
"g9XTduxnleLxATh6wBT1xA",5,NA,NA,NA
"kuljQy5CCZzIfTWLBpCf7w",4.5,6.5,13,2
"QYlhQ9ivxXFSD7dE_1cy5A",4,11,77,7
"hizOy2ESSnxJWJdb3s_tFw",3,NA,NA,NA
"X2X3n0PutSNonQQj2cjsCw",3.5,10.7857142857143,75.5,7
"JxOFwZ_OdZLBY9XFo39Yuw",4.5,8.6,43,5
"iGpQdPxvOI7eWeSTYMnNeA",4,8.92857142857143,62.5,7
"Is-_AVNBzjTWwB6uq0c5GA",3,11,77,7
"ZMvs7F5pGh-A4X2j9_W6kQ",3.5,NA,NA,NA
"7ULRdJfVo2-Og5ZoGOECFg",3.5,10.1666666666667,61,6
"RJatAMr5N9BCkrDWSSi7-g",5,7.5,30,4
"5jSwodZ2cLIgD0SLGXYbeg",2,NA,NA,NA
"oNF-vT3PbCcncgQjPKFVeA",4.5,14.5714285714286,102,7
"MjD_bzVtkAIviFsNFGy7Zg",4.5,9,54,6
"k0wkhJXCW-AOotS_hRunUg",3.5,NA,NA,NA
"RBiJRcNC7NoDf-XYMFrCBg",4.5,9.4,47,5
"7QA9AjMvylQLMButvmoqnA",2.5,12,84,7
"QGPQp5VsRcP5Ma0ekCgj2Q",4,6,12,2
"3eivq15AzsACPuA5AyZUTA",4.5,NA,NA,NA
"CJt8b6O-Tcv9Zxv-N7IT4g",4.5,10,70,7
"WjkjrsOzMAQ2wgY9tVyS0Q",3,11.4285714285714,80,7
"gvp4HXkcdlqkLZd83qxZpg",4.5,10.7142857142857,75,7
"0-kqF27U3eBsSDtlm986Ww",4,15.5714285714286,109,7
"ap0GRotcSZ32qL6UZrZTrA",4,NA,NA,NA
"TmR-n_tZxOnawWe6VH2Lvw",2.5,11.2857142857143,79,7
"e-ZkvfbMZi628OKVcoFOAw",4,10,70,7
"JMahS85NWAXQuyGLx3UlQQ",3.5,NA,NA,NA
"Hb717wjzx1Q7cVXQo1-u2w",4,9.78571428571429,68.5,7
"P-GvrPIVAZNPeKsnoC8cuQ",4,NA,NA,NA
"PnfQvtyc5QNcKj7UCY-Riw",4,24,24,1
"iiUu1e8FNkfoSBA9JomqdQ",4,10.5714285714286,74,7
"PjCY3fHqcY4CjtXiiKRH3A",5,11.4285714285714,80,7
"nocIPLY3BenFmoR3Ri_QTw",2.5,14.2857142857143,100,7
"-httBl6DSZiUtDX4SQWtag",4,9.28571428571429,65,7
"y5v2vmVlWZS-o9q-c1Wb-g",4,15.5,93,6
"udl3Dd4UrUEEAxhuDwnmdw",4,6,36,6
"t5DQeB3dORfNwx9otGUrSA",3.5,14,98,7
"__sXvAzVGUsK6AyzT19v6g",2,11.5,80.5,7
"--GM_ORV2cYS-h38DSaCLw",3.5,12.5714285714286,88,7
"Lb17BCffIA3kLXMjA9UlgQ",2.5,NA,NA,NA
"xLy3aWEbtpoUSVdjuHBS0A",3.5,11,77,7
"gMPtAFyWjE_uama1OyDblw",4,NA,NA,NA
"bgxRrIG-lMfptXUcgl9UsQ",2.5,NA,NA,NA
"9_1N2SoNoS3DGV9V-4kndw",4,7,35,5
"QbLCALa347d6D09WJ37HXQ",4.5,9.33333333333333,56,6
"_ewDPNKX5MsTGl2JebHvMQ",1.5,NA,NA,NA
"T2jCFJO6DjtWIXkI1lcaOw",3.5,12,84,7
"eAMS3aG-3SDEazg9vJTwtA",2.5,5,25,5
"Ypsh993XXes9DZ8Cpyq5Fw",4,9.5,57,6
"S4oe6TlWNqfMSBEL30Ej3Q",4,10.4285714285714,73,7
"GQevJAnl6DWg80PJuOyX4g",4,NA,NA,NA
"RMiE7_RB0yreZqTrPEgBMQ",3.5,7.71428571428571,54,7
"2KrRu2odf_53L90UQLKVvA",4,7.75,46.5,6
"1h1EGiDCoKQnL-VmRHIagw",2,11.7142857142857,82,7
"VRMNW1GXYihRxEnr1UI8hA",4.5,11.3571428571429,79.5,7
"WdjZK2Zti8mXSXXLYt-aoQ",4,10.2,51,5
"5Oh4E8lTlAHzs4hrjsLFOA",4,10,60,6
"kbq9QlIprqKpIWXZEXtGSA",3,NA,NA,NA
"qJ-V22xGzV6IKNWA8c_Nnw",4.5,NA,NA,NA
"T8-13dD8mV2qUI53wsUL6g",3.5,12.1428571428571,85,7
"oNLRIASnaEPoazzMuyIT-A",3.5,NA,NA,NA
"ddouZi236BpT15DzXjRHiA",3.5,12.3333333333333,74,6
"z5IINIjYm2HfyvHXvGMLtg",3,10.5,73.5,7
"Xdd6CNWA5RFvsweTbQ47Ow",3,11.2857142857143,79,7
"xcjEnqXQU4a6FfomtQR9tQ",3.5,15,105,7
"fzL7sTgCYhoSIUpcQ7mrBA",4,12.1428571428571,85,7
"Ky0gfIL4349HicaGlOz1_Q",4.5,8.57142857142857,60,7
"ajDnwze3tMd8c_xydIkD1A",2.5,NA,NA,NA
"pqsNkM5pgbio1x-2HQoefw",3,13.2857142857143,93,7
"EZldFGSWB9L4syoY-b8-uA",2,NA,NA,NA
"VRslgKF7uDpjLjdR_TD-LQ",3,24,168,7
"DmgWQ9UiAEfovtDpa_-OKw",3.5,NA,NA,NA
"jeOll8b1paa_9JDyOi-kXw",4,NA,NA,NA
"mPoRkgDfkap_cwigLmRwxg",3.5,NA,NA,NA
"O1ird5yRyuDFnOmYu90OoA",3.5,11,77,7
"P5L7HsRmsOYzbpzsIa8AEA",4.5,6.66666666666667,40,6
"VkeVbH5zcm0MBKuKtytGKw",3.5,5.35714285714286,37.5,7
"r6JuhqakByGOXdwii3Sa-w",4.5,13.5714285714286,95,7
"3v8vcGGeJRZXTGxpeyq0gA",3.5,14.2142857142857,99.5,7
"NYMUlUYYEb3H0nKsauj-yw",3.5,NA,NA,NA
"OFW2HD4_0T2pExMsmFKx-w",4.5,NA,NA,NA
"i1QGBziAXxEWlofIe4gv1Q",4,7,35,5
"wSwkjQXQsWLQHa6AvFr_RQ",3,NA,NA,NA
"E0yFUTLVWvtkONagKYxagg",3.5,8.28571428571429,58,7
"wZEK7GmLJ3hmkYBiRCo4Qw",2,NA,NA,NA
"ih_bb1SaYvsMYfdykhYh2g",4,14.3333333333333,86,6
"LotwXDcHQmt4usltEvw_PQ",3.5,11.2857142857143,79,7
"-UjCvAsvBOr19y8lqPueiQ",2.5,NA,NA,NA
"H9OjeHsGra2utILaHwJfGw",3.5,6.28571428571429,44,7
"Yq0LCrGLjJtKcwBu1Nta6w",3,NA,NA,NA
"XItYW5ul3OW_AqpT2nDbBQ",4,10.8333333333333,65,6
"4HpR1N0-wo61NbRVxvFeXQ",4,11,77,7
"tQy-LmvLoyOXw8QtUcP5zw",4,NA,NA,NA
"qZDGwymsFYJDsqcriF4rvw",4,NA,NA,NA
"5fmhGouEy_7WLloRyXRyUg",3.5,14.2857142857143,100,7
"P53xtdG0DA1QQM1OItDd7w",4.5,10.1428571428571,71,7
"_VHU9KZUHRLp2Hc2JOKlYg",4,9.57142857142857,67,7
"7jAkIb39KKKvbAo5dc6ZgA",4,4.16666666666667,25,6
"SgEeVAVCVpDKvGem7g8fEQ",5,NA,NA,NA
"Hr0yeQeFUueoNrgTl2SrVQ",4,9.42857142857143,66,7
"z2xI0svMY81LAgZaq7a1fA",4.5,8.6,43,5
"E4U8RCe42CpT3rtof7hEwQ",1,NA,NA,NA
"M-qtsg3fVoG6sWBrDz4-6w",3,15.2857142857143,107,7
"3R28YY7Jw_EJs0-X8qDArw",4,13,91,7
"Tuj_q3-gFRsRzR1xxQqNeA",3,10.6428571428571,74.5,7
"rXKzE4Iraz7vGWovWW-aBA",4,11.1666666666667,67,6
"vL3XjTg0ls_7vBTYpvaLVw",5,12.1428571428571,85,7
"lqwx4u_BFK8bgd91O-L1hg",3,NA,NA,NA
"zsdcQyNJRP553oHEItm1iQ",3.5,NA,NA,NA
"m-_3sNY0eLsPp__2C647oA",3,10.5,73.5,7
"6EzE_0QykzrUHHSMcCL7vQ",2,15.2857142857143,107,7
"AIbCGVTv_oPE3S957E47Lg",3.5,13.5714285714286,95,7
"6ObhHav156dwof2qHvUj3g",2.5,NA,NA,NA
"wA2xaBsT8d2opW_jYe1XLA",4,NA,NA,NA
"cGTex3CbWSS70YiDT97bVA",3.5,7.83333333333333,47,6
"8LUM4M_OzTDg_XWn5fiR8A",3,NA,NA,NA
"-WCGJuDoq4yAm58DQpl14Q",3.5,12.5714285714286,88,7
"lYMBCn3zvn_zsCmCBAUZxQ",2,NA,NA,NA
"x2wfT_y8TgCfEHD7DSyL5A",2,11.1428571428571,78,7
"9R5HJYxWadtirp3Lv9Di9g",3.5,9.64285714285714,67.5,7
"z15C-dJodOlPO8bMBl6F8g",4,5.83333333333333,35,6
"PyTHy9VPOhBCiGLsi-PA2Q",3.5,6.71428571428571,47,7
"NW4mtw2cS1PeJQDK2J_wfQ",3,NA,NA,NA
"68s6PZRs6bQ9Nqtppdzpuw",3,10.5714285714286,74,7
"7MltaA4C_wYJ72JHCOS4zQ",4.5,4.4,22,5
"qWnEshFu8L6TkERGKhm0qw",2.5,16,112,7
"JIJz1wcUbFETJUrvm8HrlA",4,12,84,7
"sro9D0YFB-FJyRVLQls1QA",2.5,21,147,7
"AY3Cxky3L3aNbRo_o4YRgg",4.5,13.8571428571429,97,7
"MrlNl43mM8Y259tKzMj4Mw",3,NA,NA,NA
"nkM9exy9vHB65VZH8k4FKw",3,13.2857142857143,93,7
"dQo2dPQyJE4avsILYYDCTA",3.5,12.2857142857143,86,7
"wZkNF2LevB8lB-NvdNPYlg",2.5,NA,NA,NA
"CdRgZ-4KECfnaD8-UsYHrg",2.5,12,84,7
"MsJIYsIc_2kVf9xrfasrgQ",4,5.64285714285714,39.5,7
"I9Hzni6j2MJlBLXPtg-cCQ",4,NA,NA,NA
"7rLoG6F6kJYE_gPppl8_5A",4.5,11.2857142857143,79,7
"bPIjpjmRE_eEOLBxXcHc0g",2,13.2857142857143,93,7
"wbKGU8Epr2jKX74jWpd4Aw",4,11,55,5
"Z5DCk0Mg4eIUsKO9F8DdVg",3,5,30,6
"TvL29lvPQU5GtPEN-J0wIA",4,11,55,5
"LzJzVP0OkStDxFmXZLw2nQ",2.5,7.42857142857143,52,7
"80-1hn5fAJXFsxuyLe0w7A",4.5,NA,NA,NA
"7xRbOtZUuw7DxOWrHeaanw",4.5,10.2857142857143,72,7
"php_sWMWyXs7Qi5UyTUrLg",4,11.5,80.5,7
"wjwtW0zepI-8JISDSYP9Gw",1.5,NA,NA,NA
"wunPCykUm8A9FXvsRt-IlQ",3.5,9,45,5
"B0JdEQoQjr9oka-_YyGZ8g",2.5,11.2142857142857,78.5,7
"dYlBcBLp3KY5Tc78d8k0ow",4.5,10.4,52,5
"p9aNuvYCBS6ieqAQyufD0Q",4.5,NA,NA,NA
"Sd6kNeNCpY3FkGF-RmjQHw",4,12,84,7
"EOwo0mutzGlbD1hAZcV3eQ",3,NA,NA,NA
"bFJ7deZsWKgFF1oyPIDP6A",3.5,NA,NA,NA
"vv769u0PvdQhO5IIBFAcwg",3,11,77,7
"Dz48AHU652_zg43sBPRb9w",5,8.57142857142857,60,7
"UCwBfHy7YpYJdzoeYDCSqw",3.5,13.8571428571429,97,7
"0apMOBL1jGoHqOXDivMszg",5,6.8,34,5
"XzV11KRNHlUaIweyKH21wA",4,7.83333333333333,47,6
"3H1I31BQeHO017Sg92Cbow",4,6.5,39,6
"p_2Q6ebOtBOHCpBrvb78lg",3.5,4.08333333333333,24.5,6
"cnc8kM9UnK97zm0knxI46A",4.5,8.57142857142857,60,7
"hG-DApl-ua15fbIqav7-IA",5,7.6,38,5
"OPdjBa5toeaVsDlegk0-fQ",1,11.2857142857143,79,7
"Quh8Fjutyw15B6ZGZEf2gA",3,12,72,6
"VpWnPFn2LAhsK2wUU-8M6g",3,13,91,7
"JYSghx6tAyMM6ArdnSxx0g",4,11.8571428571429,83,7
"L_1xRIo-knpK9AdZ3GwSIw",3,NA,NA,NA
"LQFmktF43j2NPncKdNd9mg",4,13.1428571428571,92,7
"Y-vxPbvPKcaLiYa9ZBXoDg",1.5,14.9285714285714,104.5,7
"oopfFjmzxgkDB0tt160nkg",3,12.1428571428571,85,7
"mdpETdI-PdPbMtiAnf8m8g",2,10.5714285714286,74,7
"j37Z4LIXTH9j6KOq9aX8DQ",3.5,11.8571428571429,83,7
"2_7lYF6P2cYKnSiPhhVyPQ",3,NA,NA,NA
"z52UIMVsYhfttfOP2H9VYg",3.5,10.4285714285714,73,7
"e2zO5THDYoDOcyXcWnQv5w",4,6.5,39,6
"o7tBcNfv-zMXSTePBLIrvw",2.5,NA,NA,NA
"Rp8D7pO3iTcd7zYV8G93yQ",4,7,49,7
"ECXHwaJW7Lc7qDlH89Syaw",2,NA,NA,NA
"iN05YIebDTnlTz3kfuyfBQ",4,NA,NA,NA
"GUriQoD_GHo6DNJlR1_CrA",4.5,12,84,7
"qrcAGkBi0Qhg0HIfUJBDhg",1.5,17.8571428571429,125,7
"CUi46lF0HFO4h34lD4ff7A",4,13.5,94.5,7
"UDqYqhDaW96-y7l79VMODw",3,13.2857142857143,93,7
"x8i9K2iIT7MwHe1-5XC2CA",4,9.64285714285714,67.5,7
"oxb73l504iA68bWdHqymHQ",3.5,24,168,7
"hEjEtzQ8wnDvldIfBCuy0Q",3.5,12.5714285714286,88,7
"P034NqfS_1sf-pC51170Kg",3.5,11,77,7
"sEWmZeYpzVSvZ8GPDcpFiw",4,12.5714285714286,88,7
"7laMR-BRYEqBv8oWexxkKw",4,12.1428571428571,85,7
"EDg6FM7MYcNMoqrSoWXUUw",4.5,9,54,6
"0aC1_rN0scdHkAy_dDSMWA",2,11,77,7
"inLDlmy0p2ZthCYQzGZVnw",4.5,9,45,5
"SY7ZyPxidnToTEFbJBleOg",3.5,14.3571428571429,100.5,7
"hmSRCzL7OHm-TKR4jHzdBg",3.5,17.75,106.5,6
"5G-ulG_g_MpcIYlNzaCMmA",3.5,10.3571428571429,72.5,7
"10NSeX03xC2th8-HGFq3sw",3.5,4.5,27,6
"tgzwaYEVlDed3ofFb6P1IQ",4.5,7.6,38,5
"sf5jTm__NNqZ3J5rbcrueA",3.5,13.8571428571429,97,7
"EW90_lZ7E2RKT9Y-NGSVMw",3.5,16.2857142857143,114,7
"b50wGo03MpqkcrJWu9tqxQ",4,13.7142857142857,96,7
"NBeX33C2lB6KMqpbSueHjw",2.5,14.2857142857143,100,7
"VWb8gk_DKUCDKw3Xsdq8Jg",3.5,6.28571428571429,44,7
"1XdWZTPXPRRaE0SsEbHcQQ",3.5,3.83333333333333,23,6
"mQIYGEhJEoj6MxZYqxoCmw",4,NA,NA,NA
"rfxlZSBllLwnhFsDBzpPMQ",4,NA,NA,NA
"4LEC4le9EsYrautJrwHeAw",3.5,10.4,52,5
"IBGrQ6YUywBp1Hqu9c1LZQ",4,13,91,7
"X__mjN8mTACUdp0Sy806hQ",4,13.8571428571429,97,7
"cxVp-a28Cp7lavjaPMvK5w",3.5,14.4285714285714,101,7
"CwGRFM0Y9ca8MBxg2lVqbQ",3.5,10.9285714285714,76.5,7
"-x2NjuDTiphKwCixSrv_SQ",4.5,12,84,7
"khSsfe3MUunPsJowDEuFvg",3.5,11.8571428571429,83,7
"EgW-kEqxP83MlVl06Qn21g",3,11.7857142857143,82.5,7
"zjOfUAyqyH_BPe7EkFBrEQ",4.5,9,54,6
"nkDSE-yhvLX4ij5fSzvb5Q",3.5,14,84,6
"1DSEqxx6wxF2zwpPDBwtOg",4.5,7,49,7
"z2qV_1QoIoHaieMPs5wbXA",2,NA,NA,NA
"nXlKHnArL3_vugmnytsEYQ",4.5,5,15,3
"aDHD7nASfqiQBB6YXy2aGA",4.5,10.0833333333333,60.5,6
"9-Z4rNkQr_j5w-AOkdJQ4Q",3.5,3.83333333333333,23,6
"C2uQIDpzEJu39JmGd_Cw3Q",3.5,15,105,7
"ehX704h8SSm8hFaYVyBuAA",4,11,77,7
"Z7kHDygKJ4kGxdkJc-Nanw",2.5,12.1428571428571,85,7
"vGQxPGvI4QLtupSAxO8c7Q",4.5,9.42857142857143,66,7
"3ZBIqDLVl3W9wIZufxESLA",4.5,NA,NA,NA
"7lzVV1MgcDb_gIndt0Oryg",3.5,NA,NA,NA
"yAWSOUNFcfobOT_FRg_7Gg",4,10.2857142857143,72,7
"bjI3a8pqjEgz6AUfI3JHLA",4,NA,NA,NA
"T6qjr_kZSH8GECSoMbx8sQ",4,16.5,115.5,7
"bissv52dx3lT7kAgEmIDEQ",3.5,11,77,7
"TZpTyyGvQkKPnt59PVUGhg",4,7.5,45,6
"BIN_lwo-4Y441qdDljtdlw",4,8.57142857142857,60,7
"ckbDWYPT8TP7etP0WHU2Yg",4.5,9.85714285714286,69,7
"TxO7OsgRi-JLM0D0RM3vtw",4.5,NA,NA,NA
"4kSPF50JzRQRfOxTViuiCg",2.5,10,60,6
"BsLyCu_lkEdkG42qmvZlnQ",3.5,5.85714285714286,41,7
"BPWZRoeUQaKg5jAqLGkbMw",2,24,168,7
"TmGxQgFdiG585PCs_2hCew",4.5,10,70,7
"Fr5R5w74Xg7sKMlt4PPtHg",3.5,11.2857142857143,79,7
"mw7sClb-8JOHCuM2s6yspw",4.5,9.14285714285714,64,7
"O3BVb5A0djGMi8jAfr0-Lg",2,15.8571428571429,111,7
"X4QbkHl7pOTVsgLa7XuUBg",4.5,10.2857142857143,72,7
"zWdO_P10pQlBKL95gYC_iw",3.5,12,84,7
"rwDJu_c584TV4CqPAwu3ZQ",4,11.4285714285714,80,7
"NN0d_nZ7dX9pS67q4pHbFg",3,12,84,7
"QqpzPFFHeHqyWSPZI-DkvQ",3.5,14.4285714285714,101,7
"fzPp9ZdDhOovfqH_-Ksk-A",4.5,11.8571428571429,83,7
"E2-h-zPbjdty2EivRoqIaw",3,10.4285714285714,73,7
"MLi1IBqDaVQuONeuXMMSLw",4,13.5,81,6
"8iAazveHq14cpQBZQPZGwQ",3.5,9,54,6
"YzqV61exMv__mjobBV2g7g",4,9.35714285714286,65.5,7
"5k7HbIAamo1PG0uIYALuRQ",2.5,13.1428571428571,92,7
"ruEXmCPwoZBTVOv6RCEZCg",3,11.5714285714286,81,7
"QzDYO-lJhX-wh74z6ajI4g",3.5,9.5,47.5,5
"WthUXmfVevQPMZ_LB2-q-A",4.5,10.2857142857143,72,7
"5VA4XYx2lbA2RTe9xuLZUw",2.5,NA,NA,NA
"3ZmGpETmJpUvEa7lVLn2kA",3.5,11,77,7
"wvDT67R5duF_hYx5iOXLaQ",3.5,7.64285714285714,53.5,7
"LTF14u6dfIyJQ41P-FooiA",4,11.1428571428571,78,7
"Pccg1shSg7RQAXedGHft1Q",3.5,12.5714285714286,88,7
"g7OwoWQ_haDYnfmhCYMvSg",4.5,6.5,39,6
"zqcSaENOBbjC5AfkLyfvvw",2,17.2857142857143,121,7
"p9rvoRXzEf7Y2nTaqnotxw",4,NA,NA,NA
"2uema-BPgPt5TWCGjA0-uA",5,7,49,7
"YLBW5aDryoXP3Haqc_2FLw",4,7.33333333333333,44,6
"IaL3NMcVUjwk29CnR7w4tw",3.5,NA,NA,NA
"DNKb7_EJPGBULaUwL0mq8g",2.5,18.2857142857143,128,7
"0bjFYstj8USMzEV4ZQldjA",5,10.4285714285714,73,7
"kBd3_wYt0BX-RfS8ymUTfQ",4,10.8333333333333,65,6
"MSX-vRTxCmKLNITfdGEiOw",4.5,NA,NA,NA
"2xQexEwq1WQoNeSTyrUTEw",2.5,15.8571428571429,111,7
"yqFG1ANsAV6NBn_BC2LU4Q",3.5,10.5,73.5,7
"-LccesU7Hg_OVBPLH2DkIg",4,NA,NA,NA
"90DT5MO2X-C2F_5c66DNag",3,8.21428571428571,57.5,7
"1rZrU5iXF7W-Mq7vPpyY2A",3,10.6428571428571,74.5,7
"RwVfX993kWTTZ3XPC9Fi2g",3.5,3,21,7
"S7FgGl3c4hkRFQKMjLt-Og",3.5,NA,NA,NA
"UzCZyYj511zKERJEpEk7-w",3.5,NA,NA,NA
"AxvkpFF3mi8yhDXjqxYTIg",2.5,11.2857142857143,79,7
"gb0rMm9AxTz0aiERkj2VEg",3,11,77,7
"err0FvoRGGSqORd8WRtppA",3.5,NA,NA,NA
"qV193bfO-X4ysTviA2iUAA",4,15.2857142857143,107,7
"cmXobI_mF8TFVQNeyZRGhQ",4,11.7142857142857,82,7
"eCBHpk_jwbaxf1Q6uH3moA",4.5,7.57142857142857,53,7
"fnyVBTHEhi3cN1H8FM9UcA",4,NA,NA,NA
"U3_446QN2gdF87stGCfu1Q",4,7.07142857142857,49.5,7
"5-wiVRTpKwhz2wKxNS-JzA",4,11,77,7
"eR_iL_uA5vgL0zTbg7JR6Q",4,11.7857142857143,82.5,7
"finErFzbJa_sn1gBnz8G6Q",4.5,10.2857142857143,72,7
"pCLcxHIpJpTGONOJlQnI3A",4,7.5,37.5,5
"1cGyzWtfOoDiE8V0OR85yA",4,7.33333333333333,44,6
"YhSQVIUT0vwmVsd08BwVsQ",4,6.66666666666667,40,6
"cGQKUOAZm_VHcQOJWbatog",3,11.2857142857143,79,7
"u0Kzq5WYm0z29PTRAenzCQ",3.5,14.6428571428571,102.5,7
"oRKyGtUsN5IcRReN7ScUwQ",3.5,14.2857142857143,100,7
"jPWGcicuwRxciN5WGhz_wQ",4.5,8.5,59.5,7
"P3Dy7GF1Sw8RrW1Dd9ZVjA",3.5,10.7142857142857,75,7
"5fCrdm9cVd8AphdRQcZLeg",3,NA,NA,NA
"y9n2sy0gsmnAE-yiemhbtg",3,14.8571428571429,104,7
"umtNRvqAO3DvP4Qu4NI24A",2.5,11.8571428571429,83,7
"Yf74t_bR1mhRXY03IU6OhA",3,14.2857142857143,100,7
"ZPVhjltJcQ-YnaoV-h-FeA",3.5,5.4,27,5
"PxZBTBvhKcTQ0pXhCdy4Ng",2.5,NA,NA,NA
"eMIX3ldCrPJymVenND0sDg",4.5,5,25,5
"x5G0GUkGnlWtM49Qe4nHog",4.5,11,66,6
"fjE-jiwnTQysz-rLl6YMQg",4,11,66,6
"k6zl_3rFNH5OVare5n9Qgg",4,7.66666666666667,46,6
"_CRy902e981MZOCngYf8Jw",4.5,13,78,6
"YfKZh6Op-PmuKyzZu_DMGQ",2.5,15,105,7
"SlXPlhPcmptknTcGg2dTGA",5,4.66666666666667,14,3
"QWA-sRNX-9npPFCkTIkxng",4,12,84,7
"np9mgfShV3mgLmg2KqTF3Q",3,14.5714285714286,102,7
"S1mm3JFYmuewmKfUK8M8iw",3.5,NA,NA,NA
"w-qFEyBuVKyQ_b81jRig2w",3.5,14.3333333333333,86,6
"ndE42tcNzqjSEW_Ciz2BOw",4,8.16666666666667,49,6
"mqiHZYNXnMLaEK87JZOzmA",3,8.5,59.5,7
"vNlJsfKKp968CZWr8J5xDA",3.5,NA,NA,NA
"-k80VNg0yqYQakKZILwViQ",3.5,NA,NA,NA
"ZsXooo1ndVmHWb9KZfvkaQ",3.5,11.2857142857143,79,7
"Q_1jSgM9PQyoSmo7yyyoHA",3.5,3.83333333333333,23,6
"pVx6DHah5GgEPNOioUZlKQ",3.5,14.5714285714286,102,7
"BRntjnHS-Xak_mGY6eokhQ",3,13.5714285714286,95,7
"7xHbnGo4MXFkBm6gYSu_xg",3.5,10.7857142857143,75.5,7
"5zegjfIWCR83scbyd_VT5w",4,7.5,37.5,5
"tpunY93tKQQs7f-PljcPSg",3.5,11.5,80.5,7
"nXgyXL-OXk6NGi477xt5eA",4.5,7.4,37,5
"HYiQxzb7HNEbldvJarC6-w",4,5.57142857142857,39,7
"4AxW2xYpZker9biX6Bg38Q",3,NA,NA,NA
"hXmwjL2LeWlsZCAGRUrP2w",2.5,NA,NA,NA
"r6V0rVP_N2afc_BQNzfClA",5,NA,NA,NA
"tBecXDdDmboDVwUu4kmOiA",3.5,NA,NA,NA
"TQTvBU0APcN7QMCZX3qA0Q",3,16.8571428571429,118,7
"d0GmiP5cai20VZr0a_bNnQ",2.5,24,168,7
"tPyKZPLJ-Wrm4CrEJbxFuA",4,11.2857142857143,79,7
"l1JDX-o0wCLykuh78R8Kng",4,5.57142857142857,39,7
"I5z8NAbY-fajI7YWvGU8jQ",3,13.8571428571429,97,7
"CaMwTEn92eJ1T2Zfr1xcnA",4,NA,NA,NA
"0vwquUvc7JupcCMjYEiKWQ",3,15,105,7
"stD-LTFFwlmBdzU-0aBntw",3,13.5714285714286,95,7
"zuCu5ff06l4Pe33qYe58MA",4.5,NA,NA,NA
"Q1WoqmmvoyWC3b6esLNyCQ",3,NA,NA,NA
"PYIwY8EqOyMLQG567xwVEw",4,10.5714285714286,74,7
"TByvxX_5DZlLmf9Zs_j3xg",3.5,12.7857142857143,89.5,7
"-R2kwt0qMnzwEdAfXPvkXg",4,10.1666666666667,61,6
"EIh7YScoQ9oFT4aekeCS3A",3,20,140,7
"CYFqOD7xCIxRkFexBqjZJQ",2,7.66666666666667,46,6
"Bp2pM6YLjcKjiKbVecwIMQ",3.5,18.4285714285714,129,7
"9pEc_DHC4AEEiPlhG-ftkg",3,10,70,7
"hNCKIrMJSacjMiWVwRb_YQ",3.5,14.0714285714286,98.5,7
"7m0smV1-RvM1GnWhCTjy7Q",4,8,32,4
"EHGKrUgGpxYpfs4N3paJ1w",2.5,NA,NA,NA
"u9tuI33E_9gU7guwbOdJVg",3,NA,NA,NA
"ysJo5Jdo29XOBCnKrbUKWg",3.5,9.64285714285714,67.5,7
"Yf0rRaOWWGrqvTQ2B3dE0Q",4.5,15,90,6
"F6Ujpp1Kh7L_3uUfoUsTlw",4,10.4285714285714,73,7
"6VsoOWTeIWmOxMp2Mect3A",4,7.85714285714286,55,7
"jFs8pmCWB6n0LWzddOwI1g",3,15.1428571428571,106,7
"P2uPCEBP2VZsApnvEHCgag",4,13.3333333333333,80,6
"5VLwQAIheQwmpusFa-tC6w",3,11.25,78.75,7
"Jl-lJisnmsy8BCV0Pif4xg",3.5,11.5,80.5,7
"r3aaLFas48VMm2FbYgzwqA",3,NA,NA,NA
"6Uv15dNmIxtPMB_1O2O1vA",4,11,77,7
"VC3Lel2PizMo9vqgDruBYw",2.5,NA,NA,NA
"Hqnb4hwfrreszzvlzNjadA",3.5,7.5,52.5,7
"cCxedEjAHQO6h9eJ4KOobQ",3,9,45,5
"9eeOPBfiQ7ThdauEcivYkw",3.5,12.2857142857143,86,7
"F8SewtxenrhWAUEUC8ts4w",3.5,NA,NA,NA
"Yf9ehzxrEWiymvUME6pm1A",4.5,10,60,6
"YO0wmR-mgb_2dNCSyZFoaQ",2,13.7857142857143,96.5,7
"TsCq0UqOrKJ_ZJx7KKwKkA",4.5,10.1428571428571,71,7
"xwEgodVIXchvoPg_VHQmoA",4.5,7.57142857142857,53,7
"L_ibZRB6OAQCnQuA3jluyQ",4.5,4.75,28.5,6
"ABiwctEu-OZ8YsVc5lnLZQ",3.5,13.4285714285714,94,7
"hpzqGatuwaVra2ayw7WWrQ",2.5,11.2857142857143,79,7
"0EyRe-VkW8gYxxZ7NCQXeQ",4.5,NA,NA,NA
"aHVhlCvmlNnnPf-LgclNNA",3,10.5714285714286,74,7
"J7NwmxRazh6pw2K9FwxNLA",3,7.42857142857143,52,7
"ffKC05KiJWMB1ppjOYs9Hg",3.5,10,70,7
"oQKOijnFplXhmobb9Qf2gQ",3.5,7.71428571428571,54,7
"1V3fj_J0242-2PZJA6NYSg",3,13.2857142857143,93,7
"dJhfW7ZqZ5_klqA_8ypHVw",3,10,70,7
"0pi1DQ3N8gC6jhdHfDWEMA",4.5,6.375,12.75,2
"z2RiCl_iU-8bM4Lj1zNL8g",4.5,6,36,6
"V7d9l4OboubqTwRcSDE84A",3,NA,NA,NA
"Q4WmBfRD6rcTSXVZqjKC5Q",4.5,12.4285714285714,87,7
