,business_id,stars,bad_num,good_num
2118,rMlzrm64xAGZZOk9Rp6MlQ,2.0,59,57
2119,Y8ceMeW3U0OxO-cRtRQbOA,4.5,44,215
2120,NwU-HudLWIL1GC-eTdb3Tw,5.0,10,42
2121,otYQC14mx2XGcPKyVuvyMA,3.5,87,242
2122,6zm33qiJAMtjMSXGlfIFKA,2.5,9,31
2123,uNzg9P7p-7QBNp47U4koEg,4.0,149,487
2124,CipRVpM7YzsE-9U9wf2YNQ,2.5,614,1009
2125,xICll6c7ztmXoJwy1n6NwQ,3.0,11,38
2126,AMWMEXmwrODR1X2G3V9Q0A,4.0,9,42
2127,N92Pbr2ygKDLkjmr-4BAPw,4.5,170,606
2128,Uylbni1gZLU9NYI2gwQKdQ,4.0,5,48
2129,OpNrObgtHgYijZYOU0yF-Q,3.0,276,606
2130,eV2T4KE_sOxNhtyor3t7Bw,4.0,11,59
2131,n1Y3fGa5uYbY6ABBqhcffQ,3.0,68,116
2132,wUr4HeEhhPeiFb7UmiYRzg,4.0,583,1324
2133,OY1G_vhUYJJ3HdHfOZ2wrQ,4.0,9,52
2134,Qq8wydPBneDLtW671iOQDw,4.0,56,75
2135,TMsq0zE6AXioad988gnMFQ,4.0,245,892
2136,zJ-V2GZ9q7UkwYFl3G116w,3.0,179,353
2137,rcRIL23Tf3G6g1ptFcsD-Q,1.0,45,40
2138,On54MnSknSLMDSNnvUV4Ag,3.0,57,97
2139,Hz1F5uruPe1kCsf5PIA6Sg,4.5,713,1743
2140,WL5n6c5FZWTdsLCE2GoGoQ,3.0,49,113
2141,kzbH1_l7VTSfFFcwTqY6vA,4.0,407,1050
2142,4AgSOPmhRfPcC-NctjiszQ,4.0,10,54
2143,vmR1bRA2liNwwxsUKS1k3w,4.5,143,509
2144,nbKdzlGl5Rl6lB8F5g97ag,4.5,30,108
2145,X-ITPkx_mvK1Tu6Eq_hfZQ,4.0,38,118
2146,oP0eUhf44jU71-I8DwKU5A,3.0,155,218
2147,5TeFopqspSMhkkaijxCF2g,4.5,10,58
2148,3TRpWYsF04VLf5y2lk5b4w,3.0,67,119
2149,Gm2JaFiMaNDP3RsYociz9w,3.5,60,132
2150,o5yYfL5EPfyCMeKWnKPk3A,3.5,132,221
2151,9hLtBpykEKo008PqE7S2dg,3.5,2,10
2152,rXrXkZMTH--ez4E8oHhJIA,4.5,28,102
2153,3fRRzgNdmGS4F7FiSBtRKw,3.0,8,26
2154,Au4pX3CnaWDbwrAyYOukig,2.5,18,38
2155,WOvR9fzuRR1y5LUPfvwYuQ,4.5,12,39
2156,hyJboRkFYvJ8kaMY9ZvUGg,4.5,19,84
2157,jpOT1ctnCzl-zWXR4Uyu1A,3.5,19,111
2158,wXw4gfKADpCrZ7etddmsTA,3.5,28,83
2159,HGBmtJ-eiLok7sVZUBbIYg,1.0,21,14
2160,lk02Yf1xJ-8Fg2b-2fTZow,3.5,159,359
2161,YxauC1iB9ZU4eLjbEcYpxw,3.5,10,19
2162,o75ipeJO4E0Pfvq39jwcQg,4.0,183,441
2163,vGbzUluZ-vEPaIPPcUR8oQ,4.5,162,583
2164,qX9dJb-xCLZBCS-IlXv8Ng,3.0,485,692
2165,hDRjIbbseWN7ZSVZy2t2fA,4.0,202,499
2166,RvjO2u53pbFv7uCufPvNDg,1.0,37,32
2167,UDF-ISFu8lIZDyWvoR7nLg,3.0,90,193
2168,qYiVyZrgbzxcBxuUgfPyHg,4.0,61,196
2169,kYXnTyi3ucyxoswK9bvzCQ,4.0,99,263
2170,OUPM19-K-Go6zkobdKCa0A,4.5,98,441
2171,tcnu9ivUsuQUNiz944bpOA,5.0,52,217
2172,20ib4z2Yo2wlfARFMcFwSQ,4.0,346,788
2173,HjrwseYzjupnpMdV4SaPWg,4.5,62,251
2174,CG6L_c3xsN4L7JzKhgCdiQ,2.0,17,15
2175,r35uf3EWEfpMo2ET98SPnA,2.5,16,24
2176,_C-KsbyON91RH6cWKUfT5g,4.0,148,349
2177,yGfmwUKrZG4O2eNXP2JS1g,3.0,170,358
2178,FXSmA6oWEvylen1QnVZlAA,4.0,553,1292
2179,zaDZo74bWzds9MunE6XVxA,2.0,50,96
2180,L5wNKBuK6-tj7cfFMmgv1A,3.5,66,167
2181,6C6GRESqx2bDxgMHN7LUXg,2.5,41,102
2182,VNOosvcE6HN_dqSTqRicXQ,4.0,77,244
2183,Tz5a_AzxWx0gtIAlinr1Ww,3.0,183,427
2184,GWlESJxGp0UwPAzimAno3A,3.5,8,29
2185,inRKr1zy12CoZmnK-0IRBQ,4.5,109,493
2186,dld6pdZwpmyMByl2xTbRRg,4.5,13,25
2187,sw0nkPQvtxLtTyRnr-dt7A,2.5,212,395
2188,-JjKeyuY8h2gbV1FcpiYcQ,3.0,30,57
2189,v2R_QhaLPvxKbdpJp8lPdA,2.5,175,263
2190,sAU0FbmsQwcwk3uvvvtIgw,4.0,34,110
2191,AKQbrvRBZvU5kB9Ut4gVkg,3.5,908,2299
2192,tl0pTqHb760qiNIQj9dtIA,3.5,5,15
2193,jo-KUnLZs0M2RYIvi8-DPQ,4.0,66,113
2194,6IZuuJdMqjNVTvOVRxoJ-Q,3.0,83,217
2195,7Nz_04fXn8L-u5L6hyLGvQ,3.0,40,83
2196,SGapZBbSgSYY3fziaskULQ,3.5,115,307
2197,QQIwwU1tyOyKwr_sgqfYmw,4.5,99,412
2198,FxdlM_hQbvawncbudVf99g,3.5,27,54
2199,DP2InfKc7gvw15s8lpVNBQ,3.0,8,31
2200,mfhTOzsHShrvfa7DzTIDPA,3.0,29,60
2201,Buk9ike3OWSfdWh841-poA,4.0,56,196
2202,JNaun-m2tSwNjnr7EiFTLg,3.0,38,67
2203,rUy2MtHyFv8pI7FOW1DE8w,3.5,474,1012
2204,F2CdVtudYJlSgTAqWDX8gA,1.0,133,158
2205,6a4-SPP4QJbJuHoMhPKnVQ,3.0,91,182
2206,Y_d_isJRx6sKHkryaUGRMg,3.5,5,17
2207,2wU2cdWiKegJujTliMJx0w,3.5,137,361
2208,9xweM3L_Wva9wOctUeABeA,2.5,38,45
2209,KEaCHdsY7w7CBsZ6h2dLeQ,4.0,175,417
2210,ff-gd07sG0Y_4i67LqORSA,4.5,40,141
2211,4iSVxQKK1G3V-LBffQxaKg,4.0,686,1792
2212,7ADjU1ZmRfUeMebjbYU3kw,3.5,682,1233
2213,ykwGLizkYXRsYy79kDFAKg,2.0,25,28
2214,fJibIXjJJPL_DicEfOpYNA,4.5,25,73
2215,gZCpY4tmSctmHkvPipp3wg,4.5,136,339
2216,uEzodpjckhsVQFfsXpFR0w,4.0,364,1287
2217,dyaSQBKagPYylOJxsU8CMA,3.0,33,105
2218,Vg0vloTvPK7G8Cfs2mO76g,4.5,15,69
2219,FLQLCrRlMMsMXOM0sESGWA,3.5,25,65
2220,EP05pjuysVWn49yezbbusw,2.0,59,126
2221,-SYMuJ9jfIMkXUMYl_RFfw,4.0,232,706
2222,69RyJsThRTlyuyVbMexYDw,2.5,92,133
2223,OR5zHbM31BGqxbZhIT1oYw,4.5,40,180
2224,zhPSu9zUD7FTGtCLyVPlaw,3.0,51,113
2225,_I-z8EJ8rpXMmjTuCr5oqQ,5.0,16,47
2226,3eexaenBq8HvkTiYjVl3Pg,4.0,287,779
2227,8RSfnwNKjaGz1VsALAGRrw,2.5,13,25
2228,gfoz8396be8brUupIPEHvw,2.5,66,103
2229,7Ny6x4wX1JJLqdVeKQ1JYg,4.5,7,17
2230,-N94ldMGlQw_SHdfm2pi_A,3.5,43,71
2231,c2bGOkCT7TGURdy1NLdcWQ,3.0,10,16
2232,GH_GGx54q-U_NZ_A3znakg,4.0,530,972
2233,T-OuUSSzWgrMCv9TUX3epg,3.0,18,38
2234,yJwHl1SyJkAz7xOxtCnqjg,4.5,19,105
2235,uswag5V3BHqc6GKeK-qTbQ,5.0,5,34
2236,Fpm3WvqtrAg2ueh_4pz7iA,4.0,1037,2701
2237,-sCaUNqEfFOYwtu8WCw5Wg,3.5,215,612
2238,YEPMbsrZrp_Y_d0zh1Roow,5.0,13,50
2239,BBbrGzzgYK_lQTNsRFkOaA,4.5,136,542
2240,_90zPZXAohZpRLGOx4ExrQ,4.0,33,114
2241,AAtiejsgWy-XgY8CK1GAEg,4.0,20,65
2242,CPMughTfh7nuKZzXCZJdHA,4.0,4,8
2243,AYr2URtjoQ8Toh8_Jr4G6A,2.5,247,459
2244,EqDPh81h0giWRO4FxskP9A,1.5,29,17
2245,ezRUyWOqbEYa0CecFqIQiA,3.5,31,65
2246,2-jyqX-PonxUSZQugyCOAQ,3.5,204,369
2247,t0jV5bO_6jydjEONI_xDDw,3.5,23,62
2248,efK5mjVPxdmqFZT06S4dzA,3.5,25,53
2249,OohsWZ3A0bo8y6N6vi6ePA,3.0,71,126
2250,5Rga-U1cPfKHCFAPRg7FOw,3.0,44,53
2251,zE7pCmT1P9-tFLHcoJ7jQw,4.0,315,918
2252,OQ_2_JzEqJrjG5z93cEqmQ,3.5,849,2028
2253,rBko32y5vK13SD_sW3AG_g,4.5,292,1079
2254,o__g2Q64FnNc_Q4O70EhbQ,4.5,331,1120
2255,YBddInm3xP6k9iOowm1EHw,3.5,737,2065
2256,S6dARuOrrOXd4xSiTHti8g,3.5,502,1230
2257,D_pwairtGGR0V_w2xx5XeA,4.5,399,1692
2258,DkEOy5-hSds5Y9RvxMzCVg,3.5,24,43
2259,XjAb0mxgCtq96pWWJjUBAg,2.5,304,574
2260,P6N8qIUlu2IEKr1_pdg00Q,3.0,13,46
2261,B18WL-5NBor3W0v-n6Ziug,4.0,7,18
2262,Tz4fdGixKO3_HvOh8i81Iw,2.0,100,126
2263,j5Edlj6AHEdKgJdheivYag,2.0,10,12
2264,wpJcD0Qv-q4ShVJYH0hMLw,3.0,209,393
2265,EsMcGiZaQuG1OOvL9iUFug,5.0,20,101
2266,6hZHlfwknQVVAoQVQr3_ag,3.5,27,61
2267,MkYtJK1b5Nlb9ooGA9VFEQ,3.0,15,40
2268,Q5wxMC9AB9rjaAu1tROpOA,5.0,14,91
2269,qdvkFT6CuFkCNRhwi9VHxQ,2.5,82,146
2270,oP0GoJcjFmxNAmf2y6VilQ,4.5,7,49
2271,H-B_JoResY4PyXND1_DQfg,3.5,746,1512
2272,yREHrM0k3MlDxc0ZjwRoNQ,3.5,173,324
2273,L95ppCbcWAt4LUWrCiEvPg,4.0,1096,2837
2274,wY3dlpLa0BHfDENYAPYuZA,3.0,2531,5085
2275,G5qOZI12XTSowKZzlq_5lw,3.5,120,452
2276,rEuSmPPblKIcOzazlBwTcw,3.5,24,68
2277,J5nk6HGHF-E6YNpat4uuUg,4.0,5,13
2278,8FD2hj952ehzFskvnQ9AJw,3.5,176,345
2279,_zFva1D3lgJPvT-8vGQQJQ,3.0,153,244
2280,Y6Tu9r3AaEaX41BRATQLaQ,3.0,245,462
2281,NJK_B8dLl1EGgPiOg9_a8g,3.0,25,36
2282,qpTOf3P3lN4HXqbRuTrh7Q,4.0,12,21
2283,ZrNuzOZAr6UwQoJ9JNYWWw,5.0,7,58
2284,ZoFnfG7yrQWpvGR-etdGTw,3.5,606,1124
2285,UZ5Dka93BzTOjNhGktkvBQ,5.0,12,11
2286,Z-6QSR2lC-opp9l6HLYG_w,3.0,29,32
2287,wMCKPvpwktDF8mTlwcr23g,3.5,13,38
2288,Fh-mO_bD6AuSnJab5r6i0A,3.0,27,30
2289,xxNMKcVFd2UjOUtkdqszYw,4.0,15,37
2290,oqLPpDP4TIaHSRyxR4Rqdw,3.5,51,127
2291,-OHcd6mJL90wiQYE1e3gGg,4.5,9,24
2292,9xjAQ9VlK6e46xy_iLzXqg,4.0,357,1193
2293,bAOWxEeLaQre59MKZiFEIg,3.5,257,556
2294,Sg3qj0mhSEYX4Co3fVHHwQ,1.5,32,69
2295,x8lqSZH33vZ6WM1gtdJvog,3.5,64,111
2296,2PBPh8LTwt_mXP0GUYa9NQ,4.0,29,128
2297,mUONuCWBKukMO2uyVxLY5Q,3.5,90,230
2298,iT9KMTR8NqYwSCW-zMUOxw,3.5,310,649
2299,qpa8Y4VAMQKh8P5zqC5Y4g,4.0,68,188
2300,UTtXuA_bPa0w24G89SKM6g,3.5,23,123
2301,DUuZjarJ7vOHJNEHNI0WUw,3.5,96,285
2302,RBDZJkVqB1PrdlyTzfhyqQ,4.5,50,188
2303,oteTUg7lVM1CEFrq2Z8nLQ,3.5,354,1005
2304,wp5FAtCGMyU2RnQ-7kxKHQ,3.5,759,1759
2305,09E4gjiUN_nSqaTprCLD9A,3.5,153,381
2306,GdkLXpf4M5iVLUICs1Do6w,3.0,10,31
2307,YKOKwx7RgJ9SwDC5MdI2gw,3.5,117,180
2308,dU2a2KtObGhcqzEqBL0Mig,4.0,460,1344
2309,szlIcLQE7K-1JuKeJIRKsQ,2.5,361,600
2310,4m7JeLnlv69jgC2nenPiPQ,4.0,31,73
2311,-wn8LcDQGOuMzU4RAC4VxQ,3.5,63,180
2312,1qmDaCGJTam1--pEIuvkbg,3.0,33,50
2313,0ajTatYvxoFd7-C22r6L4w,2.5,34,71
2314,7KB_fvSCGJQfq0rFl4_ecg,3.5,17,49
2315,P7tnvgfHFCretdRxIEwbPw,4.0,39,122
2316,WQtacDLMzqmWC4Ks6cMyFQ,4.5,13,33
2317,7TMcUzNqnUV5Bfwni800HQ,1.5,19,16
2318,MtViLqobs9m4Ia07Sdux0Q,4.0,38,111
2319,s4M4QcJvxJ5IY0DQJo-sCA,5.0,13,66
2320,t6OSEZiX-w68k2f3gR47qw,3.5,15,44
2321,du3ByDOljqO31wgRkvX5Nw,2.5,81,181
2322,L3ysePkSGjp11VIcmA3A-Q,3.0,298,553
2323,b6DAp8hLHpSHMi2fGOB7Lw,4.0,364,743
2324,I-D4qEtJJ4okSLrLKxMMRw,3.5,23,48
2325,bnscF25BWatvO1Z-j87NXQ,4.0,8,37
2326,qFJ_kdfLdNODKFUY4t0qVg,4.0,168,508
2327,rDSw_6HEAsF6wmcUF6ZZkA,4.0,28,111
2328,i17-RGooGWIad0y5YtaBtQ,4.0,71,262
2329,oOo7b2D2uHCOsy9Xczf0uw,4.0,10,34
2330,azE1DNVQFBU8boVbaJhj7w,3.5,2372,5266
2331,ZfARN3QejrWsDJu3OtRdkg,3.0,82,109
2332,ijNQXC2cBhbkf6iB6D8OJw,3.0,227,387
2333,YF3MsPifKWOMZ75TBFE13A,2.5,170,221
2334,NroyyTFsCWXnqUIn5UXFlQ,4.5,61,183
2335,N8FdrKl0y_E_mUOj8VSFuA,3.5,328,744
2336,MBirSnTW4pt2k7Ny6KC72w,3.0,329,492
2337,a7xD9CEepfivEZAKrCEPbw,2.5,123,188
2338,pUG78UwsExWcmaHW1JL6MA,3.0,4,30
2339,UrasJvrHtYLK0QAvqZzwvQ,5.0,16,36
2340,Q_2DxyQ9nHLRdYciJaNLHg,4.0,4,36
2341,6_z-FekIoJzmMMBMFHh6Iw,5.0,8,26
2342,AxQpS88KrBS0Fa0py1C6IQ,5.0,22,62
2343,EJMrzeE8fraZGiNvdPzsnQ,3.5,126,305
2344,wtDLILBaj5BGEbYvWGfNUw,4.0,128,516
2345,Qi2vOSs7AIeen_zrWt6WDA,2.5,49,97
2346,odfX0wO7fOyqa8oobxh96w,2.5,135,225
2347,K1fjQO9sT_cQWaL6nbTG6Q,4.0,18,49
2348,MaiEFfOd1btsTt2vBTMfZQ,3.0,38,69
2349,rVqw2DVJwZnZ1FV-ZYa-Mw,4.5,19,113
2350,H4YK4AK3TimOFmv9GtqPGQ,3.0,116,189
2351,Q9OW5SmEvK3CisK5vlMVpg,3.5,29,60
2352,wHlLjTBWPEbxHw6ZysSKIg,4.0,278,764
2353,ivugOYd-QcXVEfnm1OyqZA,3.5,747,1496
2354,MxXo4qc5lXAbis-umS_2pw,2.0,56,84
2355,41f1utKc483Fw4mP4AFfJA,3.0,38,108
2356,AX64Yw-0pTjKP-33hU-JPw,4.0,87,241
2357,YDJGN_WXkXBAp2LTXvjyaA,3.0,67,149
2358,jItwkDeMBFquEb7mAvW-Dw,1.5,26,43
2359,w67o_AhcSU_fjVOTlbquXg,3.0,310,520
2360,oaTbZh8B-IVFEwbzJcIOBg,4.0,91,315
2361,h9jF_8nSI8uYU7aTIkaW5Q,4.0,11,64
2362,DiSARzaWBeNyB4oU047TcA,4.0,887,2250
2363,lK7gnWVs81PI1XxeJ7DEPA,4.5,34,149
2364,Bf-yMQiSmDZyqfGyFKQ0bA,4.0,703,1665
2365,72Q-Gu4rye0kEMWuw7P2oQ,4.0,15,75
2366,08t3_HjbpLyPeuft6eoa5A,4.5,465,1288
2367,dFIeUXVsZuOsNCPPjPAdxw,4.0,5,21
2368,EbxaQO95C7PUNTmokE70XA,5.0,47,289
2369,N_k0rBm3OcJlAexLlhGRiw,2.5,86,154
2370,QzJRy39dMq844mPzj9Mlfw,2.5,48,113
2371,VT8vUd-2s5IdvSNwhNHkpg,4.5,79,371
2372,heTUR_TGWJ9iYiiEWnikXg,3.5,503,1220
2373,3RWJGTSIRvGmIbwvMqAOuw,3.5,220,460
2374,dHgbL5EAEawIcqk6aXe2Ow,2.0,532,721
2375,iDty9l-Hsdb2ntXVF7PSfw,4.0,43,132
2376,DNOXngMi7USPPY5-6BY2ZQ,4.5,7,64
2377,JxSmlL_MckX0dvS5XBg0Cg,4.0,144,400
2378,Tn4PV88E9jlC2xhvqN8zAA,3.0,254,508
2379,UCJpL9VFk3g1B2gjRlLy_g,3.5,813,2008
2380,HKzPwCmhz8sLDVCFQzmqUw,2.5,9,15
2381,aNFEAh4xClhLYK8K4ZDpCA,2.0,15,19
2382,PWvPIzCrWNYGSiFxOF_Zfg,4.5,38,126
2383,VObfskmUmh8vdpx60lruOw,3.0,32,70
2384,8n13xwvvcuZUylr-y3eNMg,2.5,18,21
2385,nYFhYM9JQbWnxI3zEd-gug,4.5,9,40
2386,8vqAiSXLuBcQc38pbfE0Xw,4.0,24,104
2387,-8F04F54iDT6VgWPCgybug,4.5,289,1226
2388,pF8eI3VIN8J4vroeywv5tg,2.5,18,72
2389,l8IqBeFXK3dqFEs7YL3ukg,3.5,46,114
2390,dw19X71GczTLQpwAC-jIwQ,4.0,120,337
2391,QXR-YnHgV0qDyuUTckYeGw,3.5,101,356
2392,3b2R0n1lyUSBB-itvB8Caw,4.5,206,639
2393,VGxJbglGlx-a7Gdc55Q6jQ,3.0,520,1236
2394,JBrwWVhNm8PFhTOVkuXk4Q,3.0,386,792
2395,L7wyRIU1j9vRnoEs7DmatA,4.5,37,176
2396,e9KXojla4OuVP7qcC5LNsg,4.0,1239,3281
2397,yUioLsYsz-oXpFhtw6qQCw,3.5,0,10
2398,MKYcOZSpMwJK7uwacK13EA,4.5,1809,5116
2399,1_Dg-GguWatioW4mvFQKQA,4.0,343,1239
2400,e8kK01COAK614-RuKlXHug,4.0,434,1223
2401,M5rnBQaFtjYTn3T9NIZwcA,3.5,21,45
2402,vHJiewL8K7QcDlm4qDR6Cw,2.0,36,53
2403,Ha9J5J_IVc_LQabC3tPLQQ,4.0,122,270
2404,FoE4UrH-Zg8EcNwuJgZWGA,3.0,13,42
2405,TKl7B-aVZY331W7e2Qd9Zw,3.5,142,306
2406,_v-ohI2mMcUg8-3p3b12Ow,3.5,32,95
2407,fCkvpPqOziXHHu-f8tbeZw,3.0,49,126
2408,flOEjRpPmiO42oRmJ51glw,4.5,5,29
2409,liLtjZzKc0sv9ZJDMHQesA,2.5,14,18
2410,9coZa838egYONxSdTe-wUg,3.5,78,268
2411,FmBKx7mv-jdh6KJ7Vq2v5w,3.5,27,118
2412,SLjVCw1XCU9mLgD7yNeHqA,3.0,246,402
2413,FI1JaVkuiZdb23Ds-mpBeg,4.0,46,123
2414,6yOvfTHmxFJtQQKLjJ4WqA,3.5,23,49
2415,9sUIgzBxFuGEAObwEEwlHw,4.0,95,247
2416,PaU0Z2Zho5dK6BlSz4XjiA,3.5,126,430
2417,ik5eS5kHpz7KVNLJCpJkXA,3.0,93,188
2418,uBrszqceiTByo55osdyXwg,4.0,275,635
2419,klls1rEfABAUtO8J0YXSGQ,4.0,444,1656
2420,50UjA4nDdqypN-hBUOAPmQ,3.5,836,2353
2421,vLxpEHKZFzv8LYY5eeGjTg,4.0,81,111
2422,5MXNeLctex2NmVZHnSvIvg,4.0,94,303
2423,s9D5aHnOTebfzcBLIPr-Zw,3.0,32,49
2424,Wqdws1zeQYTzV_7jq1a0hw,2.5,36,73
2425,4jNjYtxZ9tPOx6cl9SUIOA,3.5,5,17
2426,qNW7COeY65edtGU98xkQNg,3.5,38,108
2427,lmSKv80gmyCpXtgXQ0AfbQ,5.0,6,47
2428,o8TpuB5PmdXXYQhG_SxmhQ,2.5,61,136
2429,XNWXyFgCGaAwvg9QML2Ypw,3.5,1433,2988
2430,HFr3uQI9h8sTTvGn3xk5Zg,3.5,186,338
2431,yVInYuyaqIFqD5VyX7Vn0w,3.0,21,46
2432,ziJsGjXvidzZWC1I0-SOSg,3.5,872,2115
2433,Mf1tLeJhoab7fN2r7rGB7g,3.0,22,79
2434,uh5dMhIZygTzXEvn5K10jg,3.0,32,51
2435,AyamCmzsGAVluH8MDQsJbA,4.0,117,283
2436,gbDZhohLAOL1ufdVWHMTxQ,2.0,59,83
2437,CwfeDdtVKcUEg_thGOlWAg,3.5,473,1214
2438,_jdEeATPzBYYBM0Y9W31Bg,3.5,178,375
2439,RHxhM0GLk2iTUsOINNzkqg,2.5,312,497
2440,OFdMlXxtkU_nUh8jJ4W6GA,4.5,334,1450
2441,6CjVFTO7F-q8BP7oQKB_9g,3.5,329,1008
2442,3zR3Uj23aXY1V3L2qt1t6w,4.5,205,566
2443,z_vCijesFnp1zt9-sZkMmA,2.5,66,123
2444,Gepy89vtr6J2LFTb-dUPrQ,3.0,640,1205
2445,7B-xM_3t9NKebmkEodw3CQ,3.5,59,98
2446,-m3VtLuy5sEzpJoOU5zYUg,4.5,6,21
2447,9mYjIQ-9DKMuR8kM5M2gtw,4.0,24,47
2448,y5TdoIb0kddMn99Ahp206A,3.5,32,58
2449,QIahrchu9mUW8DGZla8c7w,4.5,66,178
2450,WB1albu5FvNP16BAtTIIVg,1.5,54,69
2451,CjCVFZurydHXPAM2Zu8NzA,1.5,126,144
2452,Ef9crW61OYp2UJ0ysi3nEw,3.0,62,114
2453,v0KawuAO7clhXCDKobFs0g,3.5,232,477
2454,9GA2gmLV4NX2oJkuz6fdcA,3.0,128,244
2455,8j_EeEC9dJgiG_2odE2zUA,3.0,57,90
2456,0PVxodALQu-soL5J8bjerQ,3.5,864,1775
2457,QqbZA4r5g1vCbOxOAKJgWg,4.0,1513,3281
2458,GZmpmQdY90Q4g-I5waNMGQ,3.5,31,63
2459,PjpkK-BEMOuAxrmqFVxg5A,3.0,43,77
2460,hfSlIJ8FSLV85MzwsVE3Hw,4.0,29,118
2461,zBeUDwWx73QTZ34A1l0adQ,2.0,20,25
2462,zzBa0pQjM1gov00bXjYYXg,3.5,125,341
2463,wFLt8DNjXITHusXlyBCAOQ,2.0,30,41
2464,wE8OljxUdpI8UbhGay2Xgw,4.0,63,131
2465,MKmxhIHTdJduU0FFMRdfqA,4.5,34,103
2466,rhEV5HowwKBXTopJIxsQEA,3.0,76,95
2467,e6abKOxJ2CyEwXLq2tI-yQ,4.0,742,1984
2468,E7TOyAtKL06CJp8SSM9WXg,2.0,53,98
2469,id_4VpPvd3zR0q_qhasUNQ,2.5,7,6
2470,9M13M8YhFrKeLEG86xfWMw,4.5,17,63
2471,f_3iYyGZCd8BMznQ4O8_2Q,3.0,38,71
2472,8mbKCukydyekK0d4ZHVI0A,3.5,74,216
2473,JJi7c7uiTzCqeWNTsldgXQ,4.0,169,507
2474,yzk7eFQpQHnURDxHZZiXNg,4.5,20,67
2475,fmv6aWk3IJE-gyEr6ZfpTg,3.5,6,23
2476,9qPEpiKhl0V_RIbYziwJ_g,2.0,34,44
2477,Qs7X8UTwtp9SvtxvEP4hLg,5.0,27,98
2478,LGZXQsXEw5AS0P_fYXZc0A,3.0,51,95
2479,2VRVAhzefxIqjzbQ21LdHg,3.5,697,1636
2480,2A9gJkmWbBVoh6kK0jDlxA,4.0,7,32
2481,-LiVt5oFhC-AA4nCH77DjQ,4.5,13,72
2482,gV3nkisLw9gysk406HB2CQ,5.0,6,33
2483,FO2SNKF9I8mvTCAvbClJZQ,2.0,32,44
2484,7mOWMhlibS62hedb1m5A3Q,4.5,395,1445
2485,ZPAnqqAKLjg9uCN6Rk1lfg,4.5,86,303
2486,1Kg2YIYlNjzYb8EEgvYUtA,3.5,14,48
2487,K04Pbn_5-xNidh0-xkI9vw,4.0,203,409
2488,44cJ95tT0rr08d0e5_wyMg,3.5,12,40
2489,LZY382ncwmmYLVKUjB1SFg,3.5,13,37
2490,hUCujBvgttk5jNh_uQwi2Q,4.0,798,2220
2491,WcemqOjIhZYnHP7p3l0FLQ,3.0,559,1145
2492,AidPnJXRWRgIG-Bt95rGdQ,4.0,172,722
2493,SvCjBtbN1cKElDKPTw9dOA,4.0,1525,4981
2494,adJc9AzAa-kM7PJFulokQQ,4.0,37,108
2495,Ef0WLuzSbnSuIKu5i-Z2_g,4.0,127,368
2496,CK-Gv3vqIlWOrKP4fhT8_g,4.5,2206,3926
2497,D9xr-6Io3hPOh5ZHFRVPTA,4.5,33,101
2498,xKbcJNaFoLziKm2JyfzfpA,3.0,136,237
2499,rOHLBGBcWzlxdvNI6squgQ,4.0,269,710
2500,RiScY8vqr0jVInlHZNLPig,2.5,24,50
2501,iyorj-qjTu7rpLHvmx_EEg,4.0,9,19
2502,XT3dn-9UsGhiEy-_ZU_M_Q,4.0,262,604
2503,00pYR20Rbt8c1r86UNlBJg,4.0,294,1004
2504,lhI9JnI3mhtNkntegi9jDg,3.5,8,25
2505,Ltf3TUXESd0V9emwx8NXWA,4.0,150,610
2506,qtsrM6Xxh1LqxG0X6K6tuQ,4.0,19,38
2507,gMYIMk9hpkNKTbdfP0MYRQ,4.5,19,98
2508,JVJ9v-gFH68m6hA1NyQmbg,2.5,409,698
2509,VN8mtUnFhroAbdUx2j20Rg,4.5,29,81
2510,Q3zZTpHQBSbiPq2lLaTtgw,3.5,57,92
2511,TLr_AFOnq4TK_qNGRQzloQ,2.0,16,31
2512,cHTQwW-xsBVfuat5IL3dsg,3.5,377,971
2513,geytMDcETB3AwhATBbq6gQ,3.5,173,470
2514,2x9yQ6UEiZifHTbzY1ei9Q,3.5,249,561
2515,-2dlgoN1ass-zmrE5rqHGw,2.0,22,28
2516,SWHp9td0gbD6bik51oh1cA,4.5,7,19
2517,6qXUxe5J948NMbEscW8qrw,1.5,27,37
2518,61-RtXOVQ-FbM20PLf8rug,3.5,11,19
2519,HWmUHzxX3JvXkW3qh0SUng,3.5,39,101
2520,tJKnNRV534BIoX18jjq_Zw,4.5,10,38
2521,0FPlueS5F6l5xIf8Zw8iEQ,4.5,8,34
2522,F-X6fPKAPSoMShHXznxJfw,3.5,38,113
2523,pv-bAsIJc6s31dYHxjKpvQ,4.5,38,232
2524,1xEFOt8ArF0k4cpqWUk9gg,3.0,49,89
2525,MNmQ1s-zdjEgm3bdRs7iEw,3.5,426,1064
2526,dvw21oJvQ4cZCaK9aferpA,4.5,23,99
2527,ntxi-hG9qbJwC24EbhT5jA,3.0,169,280
2528,7A6mfqSfG3AG3WZcr45m-Q,2.0,21,36
2529,2kE_CUc6tUR8FU5bjAO_Ag,4.5,19,121
2530,ymRZymBOg-UfK9cV3odjqw,3.5,34,106
2531,l5Jkkp-5EF07RrxrqiF6bA,2.5,29,45
2532,_EGWxiD27k3ahcFpmbSjQg,3.5,26,31
2533,5JpT-YazYAR1V8wRk4tV6g,3.5,12,24
2534,mVbGnu5VsAG79b0fMoKItA,2.0,86,81
